date,hour,avg_energy,temperature,humidity,pressure,is_weekend,is_holiday
2019-08-03,15,0.5660000000000001,22.5,63.0,101.99,1,0
2019-08-03,16,0.73,22.9,62.0,101.91,1,0
2019-08-03,17,1.33,22.9,66.0,101.84,1,0
2019-08-03,18,1.2259999999999998,22.2,67.0,101.78,1,0
2019-08-03,19,1.17,21.3,74.0,101.74,1,0
2019-08-03,20,0.764,20.5,76.0,101.69,1,0
2019-08-03,21,0.874,19.4,79.0,101.67,1,0
2019-08-03,22,0.686,19.3,83.0,101.68,1,0
2019-08-03,23,0.6540000000000001,18.3,88.0,101.69,1,0
2019-08-04,0,0.924,16.85,88.0,101.695,1,0
2019-08-04,1,0.554,15.4,88.0,101.7,1,0
2019-08-04,2,0.414,14.8,83.0,101.72,1,0
2019-08-04,3,0.2,17.8,82.0,101.73,1,0
2019-08-04,4,0.252,15.1,87.0,101.73,1,0
2019-08-04,5,0.20600000000000002,15.7,87.0,101.71,1,0
2019-08-04,6,0.22199999999999998,15.4,91.0,101.74,1,0
2019-08-04,7,0.29,17.3,81.0,101.77,1,0
2019-08-04,8,0.514,19.0,85.0,101.76,1,0
2019-08-04,9,1.036,19.6,79.0,101.77,1,0
2019-08-04,10,1.296,20.4,74.0,101.78,1,0
2019-08-04,11,1.456,20.8,74.0,101.76,1,0
2019-08-04,12,0.658,21.6,72.0,101.76,1,0
2019-08-04,13,0.738,22.1,72.0,101.71,1,0
2019-08-04,14,1.1199999999999999,22.9,68.0,101.66,1,0
2019-08-04,15,0.5680000000000001,23.3,66.0,101.62,1,0
2019-08-04,16,0.504,24.1,63.0,101.56,1,0
2019-08-04,17,0.426,24.2,62.0,101.5,1,0
2019-08-04,18,0.4720000000000001,23.2,67.0,101.46,1,0
2019-08-04,19,0.49800000000000005,22.3,72.0,101.42,1,0
2019-08-04,20,0.7120000000000001,21.0,76.0,101.4,1,0
2019-08-04,21,0.8219999999999998,19.8,79.0,101.39,1,0
2019-08-04,22,0.716,19.6,78.0,101.41,1,0
2019-08-04,23,0.776,18.8,84.0,101.41,1,0
2019-08-05,0,0.642,18.4,79.5,101.42,0,1
2019-08-05,1,0.462,18.0,75.0,101.43,0,1
2019-08-05,2,0.33199999999999996,17.7,76.0,101.47,0,1
2019-08-05,3,0.238,15.8,85.0,101.5,0,1
2019-08-05,4,0.20800000000000002,16.4,76.0,101.53,0,1
2019-08-05,5,0.246,16.4,92.0,101.57,0,1
2019-08-05,6,0.22599999999999998,13.9,95.0,101.62,0,1
2019-08-05,7,0.358,17.1,84.0,101.66,0,1
2019-08-05,8,0.5660000000000001,20.3,71.0,101.69,0,1
2019-08-05,9,0.85,22.0,60.0,101.7,0,1
2019-08-05,10,0.608,21.7,64.0,101.69,0,1
2019-08-05,11,0.506,21.8,71.0,101.7,0,1
2019-08-05,12,0.762,22.3,67.0,101.7,0,1
2019-08-05,13,0.45199999999999996,23.6,62.0,101.68,0,1
2019-08-05,14,0.6859999999999999,24.3,51.0,101.64,0,1
2019-08-05,15,0.5980000000000001,24.6,50.0,101.58,0,1
2019-08-05,16,0.49000000000000005,24.9,51.0,101.51,0,1
2019-08-05,17,0.542,24.6,55.0,101.44,0,1
2019-08-05,18,0.6799999999999999,24.2,56.0,101.4,0,1
2019-08-05,19,0.5399999999999999,23.5,66.0,101.35,0,1
2019-08-05,20,0.504,22.1,76.0,101.31,0,1
2019-08-05,21,0.692,20.5,85.0,101.32,0,1
2019-08-05,22,0.632,20.3,82.0,101.33,0,1
2019-08-05,23,0.48200000000000004,18.6,82.0,101.35,0,1
2019-08-06,0,0.40199999999999997,17.85,80.5,101.37,0,0
2019-08-06,1,0.26399999999999996,17.1,79.0,101.39,0,0
2019-08-06,2,0.252,16.0,83.0,101.4,0,0
2019-08-06,3,0.238,14.8,89.0,101.43,0,0
2019-08-06,4,0.22799999999999998,14.6,90.0,101.45,0,0
2019-08-06,5,0.20600000000000002,14.4,90.0,101.48,0,0
2019-08-06,6,0.202,14.2,93.0,101.51,0,0
2019-08-06,7,0.40199999999999997,15.4,89.0,101.56,0,0
2019-08-06,8,0.446,16.7,81.0,101.58,0,0
2019-08-06,9,0.454,18.8,73.0,101.59,0,0
2019-08-06,10,0.6620000000000001,20.8,65.0,101.57,0,0
2019-08-06,11,0.6040000000000001,22.6,59.0,101.54,0,0
2019-08-06,12,0.5740000000000001,24.6,51.0,101.5,0,0
2019-08-06,13,0.43999999999999995,20.6,74.0,101.44,0,0
2019-08-06,14,0.7619999999999999,21.7,71.0,101.41,0,0
2019-08-06,15,0.858,22.1,72.0,101.35,0,0
2019-08-06,16,1.042,21.9,71.0,101.29,0,0
2019-08-06,17,0.736,22.8,69.0,101.23,0,0
2019-08-06,18,0.53,22.9,59.0,101.15,0,0
2019-08-06,19,0.626,22.0,64.0,101.12,0,0
2019-08-06,20,0.6599999999999999,21.1,80.0,101.12,0,0
2019-08-06,21,0.704,21.4,69.0,101.16,0,0
2019-08-06,22,0.792,18.6,82.0,101.19,0,0
2019-08-06,23,0.732,18.4,79.0,101.2,0,0
2019-08-07,0,0.58,17.5,81.5,101.22,0,0
2019-08-07,1,0.43999999999999995,16.6,84.0,101.24,0,0
2019-08-07,2,0.294,15.7,88.0,101.24,0,0
2019-08-07,3,0.254,15.1,87.0,101.26,0,0
2019-08-07,4,0.2,15.2,88.0,101.31,0,0
2019-08-07,5,0.21400000000000002,14.7,92.0,101.32,0,0
2019-08-07,6,0.22599999999999998,14.0,94.0,101.33,0,0
2019-08-07,7,0.298,15.6,85.0,101.38,0,0
2019-08-07,8,0.358,16.3,83.0,101.4,0,0
2019-08-07,9,0.318,18.3,74.0,101.4,0,0
2019-08-07,10,0.8219999999999998,20.0,69.0,101.4,0,0
2019-08-07,11,0.968,21.6,64.0,101.38,0,0
2019-08-07,12,0.696,22.4,59.0,101.37,0,0
2019-08-07,13,0.5879999999999999,23.4,54.0,101.33,0,0
2019-08-07,14,0.544,24.7,51.0,101.29,0,0
2019-08-07,15,0.6140000000000001,25.2,51.0,101.24,0,0
2019-08-07,16,0.65,25.4,55.0,101.19,0,0
2019-08-07,17,0.6799999999999999,22.9,66.0,101.15,0,0
2019-08-07,18,1.0000000000000002,24.1,63.0,101.08,0,0
2019-08-07,19,0.722,23.2,65.0,101.04,0,0
2019-08-07,20,0.56,22.4,62.0,101.05,0,0
2019-08-07,21,0.44400000000000006,19.0,73.0,101.1,0,0
2019-08-07,22,0.828,17.9,77.0,101.14,0,0
2019-08-07,23,0.5660000000000001,18.0,78.0,101.2,0,0
2019-08-08,0,0.294,17.45,77.0,101.23,0,0
2019-08-08,1,0.328,16.9,76.0,101.26,0,0
2019-08-08,2,0.254,16.8,76.0,101.28,0,0
2019-08-08,3,0.256,16.3,80.0,101.32,0,0
2019-08-08,4,0.246,15.8,82.0,101.37,0,0
2019-08-08,5,0.202,15.2,85.0,101.4,0,0
2019-08-08,6,0.33799999999999997,14.6,88.0,101.41,0,0
2019-08-08,7,0.41999999999999993,15.5,85.0,101.45,0,0
2019-08-08,8,0.47400000000000003,16.3,83.0,101.48,0,0
2019-08-08,9,0.626,16.6,80.0,101.51,0,0
2019-08-08,10,1.046,18.3,73.0,101.51,0,0
2019-08-08,11,1.398,19.1,71.0,101.49,0,0
2019-08-08,12,1.028,20.3,65.0,101.47,0,0
2019-08-08,13,0.4,20.7,63.0,101.44,0,0
2019-08-08,14,0.43,21.8,60.0,101.41,0,0
2019-08-08,15,0.438,22.7,57.0,101.36,0,0
2019-08-08,16,0.36,22.2,60.0,101.34,0,0
2019-08-08,17,0.502,22.4,59.0,101.3,0,0
2019-08-08,18,0.542,21.3,61.0,101.28,0,0
2019-08-08,19,0.5359999999999999,20.4,64.0,101.3,0,0
2019-08-08,20,0.386,19.4,67.0,101.32,0,0
2019-08-08,21,0.6940000000000001,18.4,73.0,101.35,0,0
2019-08-08,22,1.014,17.5,77.0,101.39,0,0
2019-08-08,23,0.734,17.9,75.0,101.39,0,0
2019-08-09,0,0.40800000000000003,17.9,75.0,101.39500000000001,0,0
2019-08-09,1,0.22999999999999998,17.9,75.0,101.4,0,0
2019-08-09,2,0.258,17.7,74.0,101.37,0,0
2019-08-09,3,0.24,17.9,73.0,101.37,0,0
2019-08-09,4,0.22000000000000003,17.9,72.0,101.35,0,0
2019-08-09,5,0.21600000000000003,17.8,73.0,101.35,0,0
2019-08-09,6,0.246,17.5,75.0,101.38,0,0
2019-08-09,7,0.3,17.3,75.0,101.39,0,0
2019-08-09,8,0.43200000000000005,17.6,73.0,101.42,0,0
2019-08-09,9,0.534,17.6,75.0,101.45,0,0
2019-08-09,10,0.792,17.8,73.0,101.45,0,0
2019-08-09,11,0.7540000000000001,18.4,71.0,101.46,0,0
2019-08-09,12,0.714,20.1,66.0,101.45,0,0
2019-08-09,13,0.9120000000000001,20.3,64.0,101.43,0,0
2019-08-09,14,0.5980000000000001,22.2,56.0,101.38,0,0
2019-08-09,15,0.372,19.8,68.0,101.36,0,0
2019-08-09,16,0.55,21.1,62.0,101.34,0,0
2019-08-09,17,0.6540000000000001,19.9,67.0,101.31,0,0
2019-08-09,18,1.2,19.1,71.0,101.3,0,0
2019-08-09,19,1.0539999999999998,19.6,70.0,101.27,0,0
2019-08-09,20,1.074,18.6,79.0,101.25,0,0
2019-08-09,21,1.564,16.4,85.0,101.24,0,0
2019-08-09,22,1.216,17.8,80.0,101.25,0,0
2019-08-09,23,0.984,17.9,84.0,101.28,0,0
2019-08-10,0,0.6860000000000002,17.95,80.0,101.305,1,0
2019-08-10,1,0.662,18.0,76.0,101.33,1,0
2019-08-10,2,0.6319999999999999,17.6,75.0,101.32,1,0
2019-08-10,3,0.384,17.2,79.0,101.36,1,0
2019-08-10,4,0.202,16.9,81.0,101.36,1,0
2019-08-10,5,0.20200000000000004,17.0,81.0,101.34,1,0
2019-08-10,6,0.578,16.5,85.0,101.35,1,0
2019-08-10,7,0.41600000000000004,17.4,79.0,101.37,1,0
2019-08-10,8,0.22999999999999998,18.0,74.0,101.37,1,0
2019-08-10,9,0.29,18.2,72.0,101.39,1,0
2019-08-10,10,0.43000000000000005,17.8,73.0,101.41,1,0
2019-08-10,11,0.36,17.2,83.0,101.43,1,0
2019-08-10,12,0.348,19.1,74.0,101.42,1,0
2019-08-10,13,0.438,19.4,70.0,101.43,1,0
2019-08-10,14,0.32,18.3,85.0,101.44,1,0
2019-08-10,15,0.278,17.8,84.0,101.45,1,0
2019-08-10,16,0.252,17.8,87.0,101.39,1,0
2019-08-10,17,0.29400000000000004,17.3,87.0,101.38,1,0
2019-08-10,18,0.24,18.1,86.0,101.34,1,0
2019-08-10,19,0.37,17.6,86.0,101.35,1,0
2019-08-10,20,0.308,16.4,92.0,101.35,1,0
2019-08-10,21,0.476,16.3,93.0,101.4,1,0
2019-08-10,22,0.418,16.3,93.0,101.42,1,0
2019-08-10,23,0.27199999999999996,16.3,94.0,101.47,1,0
2019-08-11,0,0.248,16.35,92.0,101.475,1,0
2019-08-11,1,0.21800000000000003,16.4,90.0,101.48,1,0
2019-08-11,2,0.21200000000000002,16.1,89.0,101.47,1,0
2019-08-11,3,0.20400000000000001,15.8,91.0,101.43,1,0
2019-08-11,4,0.202,15.1,90.0,101.46,1,0
2019-08-11,5,0.194,15.2,90.0,101.48,1,0
2019-08-11,6,0.21799999999999997,15.3,89.0,101.52,1,0
2019-08-11,7,0.26,15.4,90.0,101.57,1,0
2019-08-11,8,0.254,15.9,89.0,101.61,1,0
2019-08-11,9,0.312,16.0,87.0,101.65,1,0
2019-08-11,10,0.45,15.6,91.0,101.69,1,0
2019-08-11,11,0.65,15.5,94.0,101.73,1,0
2019-08-11,12,0.45,15.8,94.0,101.78,1,0
2019-08-11,13,0.39,16.4,92.0,101.82,1,0
2019-08-11,14,0.34400000000000003,17.4,90.0,101.83,1,0
2019-08-11,15,0.41,19.1,80.0,101.82,1,0
2019-08-11,16,0.488,20.2,71.0,101.81,1,0
2019-08-11,17,0.648,20.4,67.0,101.8,1,0
2019-08-11,18,0.5640000000000001,19.8,67.0,101.83,1,0
2019-08-11,19,0.674,19.4,69.0,101.86,1,0
2019-08-11,20,0.6359999999999999,18.5,75.0,101.86,1,0
2019-08-11,21,0.8160000000000001,18.8,73.0,101.88,1,0
2019-08-11,22,1.6760000000000002,17.3,79.0,101.9,1,0
2019-08-11,23,0.45600000000000007,16.6,83.0,101.9,1,0
2019-08-12,0,0.278,16.3,85.0,101.92,0,0
2019-08-12,1,0.242,16.0,87.0,101.94,0,0
2019-08-12,2,0.254,15.0,90.0,101.94,0,0
2019-08-12,3,0.22799999999999998,14.7,91.0,101.95,0,0
2019-08-12,4,0.242,14.4,92.0,101.94,0,0
2019-08-12,5,0.22799999999999998,14.5,93.0,101.96,0,0
2019-08-12,6,0.254,14.3,94.0,101.98,0,0
2019-08-12,7,0.31399999999999995,15.8,90.0,102.02,0,0
2019-08-12,8,0.36,16.8,87.0,102.06,0,0
2019-08-12,9,0.384,17.7,84.0,102.06,0,0
2019-08-12,10,0.554,19.9,75.0,102.07,0,0
2019-08-12,11,0.892,20.9,69.0,102.06,0,0
2019-08-12,12,1.1380000000000001,22.6,60.0,102.05,0,0
2019-08-12,13,0.47800000000000004,21.7,66.0,102.02,0,0
2019-08-12,14,0.33599999999999997,22.9,64.0,102.0,0,0
2019-08-12,15,0.34199999999999997,22.2,61.0,101.96,0,0
2019-08-12,16,0.362,22.4,61.0,101.91,0,0
2019-08-12,17,0.534,22.0,66.0,101.88,0,0
2019-08-12,18,0.48600000000000004,23.1,51.0,101.84,0,0
2019-08-12,19,0.4640000000000001,22.4,52.0,101.79,0,0
2019-08-12,20,0.614,19.8,73.0,101.8,0,0
2019-08-12,21,0.9800000000000001,17.8,73.0,101.82,0,0
2019-08-12,22,1.168,17.2,76.0,101.84,0,0
2019-08-12,23,0.7,16.0,83.0,101.85,0,0
2019-08-13,0,0.51,16.35,80.0,101.875,0,0
2019-08-13,1,0.33999999999999997,16.7,77.0,101.9,0,0
2019-08-13,2,0.256,16.6,75.0,101.88,0,0
2019-08-13,3,0.26599999999999996,15.3,81.0,101.87,0,0
2019-08-13,4,0.284,15.8,82.0,101.89,0,0
2019-08-13,5,0.27,15.2,84.0,101.87,0,0
2019-08-13,6,0.266,12.9,94.0,101.89,0,0
2019-08-13,7,0.364,14.9,87.0,101.91,0,0
2019-08-13,8,0.32,18.7,76.0,101.94,0,0
2019-08-13,9,0.358,20.0,71.0,101.94,0,0
2019-08-13,10,0.558,20.8,67.0,101.97,0,0
2019-08-13,11,0.882,20.9,71.0,101.98,0,0
2019-08-13,12,0.672,21.2,70.0,101.98,0,0
2019-08-13,13,0.798,21.9,67.0,101.99,0,0
2019-08-13,14,0.61,23.2,61.0,101.98,0,0
2019-08-13,15,0.442,23.3,58.0,101.96,0,0
2019-08-13,16,0.44000000000000006,22.1,66.0,101.94,0,0
2019-08-13,17,0.48600000000000004,22.1,72.0,101.88,0,0
2019-08-13,18,0.49800000000000005,22.0,72.0,101.86,0,0
2019-08-13,19,0.42000000000000004,21.1,76.0,101.82,0,0
2019-08-13,20,0.44000000000000006,19.4,83.0,101.81,0,0
2019-08-13,21,0.64,17.0,91.0,101.83,0,0
2019-08-13,22,1.076,17.1,93.0,101.87,0,0
2019-08-13,23,0.698,18.3,90.0,101.89,0,0
2019-08-14,0,0.354,16.9,90.5,101.9,0,0
2019-08-14,1,0.276,15.5,91.0,101.91,0,0
2019-08-14,2,0.284,15.4,93.0,101.92,0,0
2019-08-14,3,0.266,16.8,84.0,101.95,0,0
2019-08-14,4,0.25,15.5,90.0,101.99,0,0
2019-08-14,5,0.244,15.4,87.0,102.01,0,0
2019-08-14,6,0.22799999999999998,15.9,91.0,102.02,0,0
2019-08-14,7,0.334,16.2,88.0,102.06,0,0
2019-08-14,8,0.29399999999999993,19.1,78.0,102.1,0,0
2019-08-14,9,0.426,20.6,69.0,102.1,0,0
2019-08-14,10,0.6199999999999999,21.9,67.0,102.14,0,0
2019-08-14,11,0.6980000000000001,22.6,66.0,102.14,0,0
2019-08-14,12,1.2479999999999998,23.1,63.0,102.12,0,0
2019-08-14,13,1.0079999999999998,22.9,68.0,102.11,0,0
2019-08-14,14,0.592,23.3,64.0,102.1,0,0
2019-08-14,15,0.826,24.3,54.0,102.08,0,0
2019-08-14,16,0.604,23.8,63.0,102.04,0,0
2019-08-14,17,0.5599999999999999,23.9,56.0,102.01,0,0
2019-08-14,18,0.62,23.8,62.0,101.96,0,0
2019-08-14,19,0.608,22.1,71.0,101.96,0,0
2019-08-14,20,0.7100000000000001,21.0,79.0,101.96,0,0
2019-08-14,21,0.78,19.1,85.0,101.99,0,0
2019-08-14,22,0.542,20.3,83.0,102.01,0,0
2019-08-14,23,0.548,19.6,81.0,102.02,0,0
2019-08-15,0,0.41,18.6,79.5,102.03999999999999,0,0
2019-08-15,1,0.42000000000000004,17.6,78.0,102.06,0,0
2019-08-15,2,0.426,16.4,84.0,102.07,0,0
2019-08-15,3,0.506,16.4,85.0,102.1,0,0
2019-08-15,4,0.29800000000000004,15.4,85.0,102.08,0,0
2019-08-15,5,0.20800000000000002,14.7,89.0,102.09,0,0
2019-08-15,6,0.21200000000000002,14.3,86.0,102.13,0,0
2019-08-15,7,0.304,15.7,87.0,102.17,0,0
2019-08-15,8,0.32,17.4,81.0,102.19,0,0
2019-08-15,9,0.674,19.0,75.0,102.21,0,0
2019-08-15,10,0.6779999999999999,19.6,72.0,102.22,0,0
2019-08-15,11,0.42800000000000005,20.8,69.0,102.22,0,0
2019-08-15,12,0.906,22.5,59.0,102.18,0,0
2019-08-15,13,0.6199999999999999,22.5,67.0,102.13,0,0
2019-08-15,14,0.44000000000000006,21.9,72.0,102.08,0,0
2019-08-15,15,0.9179999999999999,22.6,66.0,102.02,0,0
2019-08-15,16,0.4779999999999999,23.0,59.0,101.99,0,0
2019-08-15,17,0.6119999999999999,22.8,54.0,101.93,0,0
2019-08-15,18,0.576,23.8,54.0,101.85,0,0
2019-08-15,19,0.984,23.0,63.0,101.82,0,0
2019-08-15,20,0.898,21.4,64.0,101.79,0,0
2019-08-15,21,0.836,19.8,68.0,101.8,0,0
2019-08-15,22,0.6819999999999999,18.9,74.0,101.82,0,0
2019-08-15,23,0.5980000000000001,17.1,79.0,101.79,0,0
2019-08-16,0,0.25999999999999995,16.200000000000003,83.0,101.79,0,0
2019-08-16,1,0.248,15.3,87.0,101.79,0,0
2019-08-16,2,0.22999999999999998,14.8,90.0,101.75,0,0
2019-08-16,3,0.21000000000000002,15.2,88.0,101.75,0,0
2019-08-16,4,0.20800000000000002,14.9,89.0,101.78,0,0
2019-08-16,5,0.23399999999999999,14.8,89.0,101.81,0,0
2019-08-16,6,0.21600000000000003,14.4,90.0,101.81,0,0
2019-08-16,7,0.346,15.0,89.0,101.84,0,0
2019-08-16,8,0.43599999999999994,15.5,87.0,101.87,0,0
2019-08-16,9,0.34400000000000003,17.7,78.0,101.88,0,0
2019-08-16,10,0.484,19.7,74.0,101.89,0,0
2019-08-16,11,0.296,19.7,74.0,101.9,0,0
2019-08-16,12,0.372,20.0,70.0,101.87,0,0
2019-08-16,13,0.392,20.4,69.0,101.84,0,0
2019-08-16,14,0.37,20.8,67.0,101.8,0,0
2019-08-16,15,0.31399999999999995,20.5,67.0,101.77,0,0
2019-08-16,16,0.296,21.5,64.0,101.71,0,0
2019-08-16,17,0.294,20.8,65.0,101.66,0,0
2019-08-16,18,0.248,20.7,63.0,101.64,0,0
2019-08-16,19,0.31000000000000005,19.9,67.0,101.61,0,0
2019-08-16,20,0.306,19.0,68.0,101.58,0,0
2019-08-16,21,0.866,18.8,69.0,101.58,0,0
2019-08-16,22,0.512,18.4,73.0,101.6,0,0
2019-08-16,23,0.5800000000000001,17.9,73.0,101.57,0,0
2019-08-17,0,0.418,18.2,72.5,101.57,1,0
2019-08-17,1,0.26199999999999996,18.5,72.0,101.57,1,0
2019-08-17,2,0.25600000000000006,18.3,74.0,101.54,1,0
2019-08-17,3,0.23400000000000004,18.1,73.0,101.49,1,0
2019-08-17,4,0.242,17.0,78.0,101.52,1,0
2019-08-17,5,0.27599999999999997,17.7,75.0,101.47,1,0
2019-08-17,6,0.27399999999999997,17.5,79.0,101.45,1,0
2019-08-17,7,0.284,17.2,79.0,101.45,1,0
2019-08-17,8,0.336,18.1,77.0,101.48,1,0
2019-08-17,9,0.506,18.3,76.0,101.5,1,0
2019-08-17,10,0.5780000000000001,19.1,72.0,101.48,1,0
2019-08-17,11,0.684,19.1,71.0,101.5,1,0
2019-08-17,12,0.378,19.3,76.0,101.49,1,0
2019-08-17,13,0.554,20.0,73.0,101.48,1,0
2019-08-17,14,0.316,19.7,76.0,101.46,1,0
2019-08-17,15,0.23000000000000004,20.2,73.0,101.42,1,0
2019-08-17,16,0.26999999999999996,21.1,72.0,101.36,1,0
2019-08-17,17,0.22799999999999998,20.6,70.0,101.32,1,0
2019-08-17,18,0.238,20.7,68.0,101.27,1,0
2019-08-17,19,0.368,20.4,69.0,101.23,1,0
2019-08-17,20,0.49400000000000005,20.3,63.0,101.18,1,0
2019-08-17,21,0.874,19.2,71.0,101.17,1,0
2019-08-17,22,0.724,18.2,73.0,101.17,1,0
2019-08-17,23,0.536,18.5,72.0,101.18,1,0
2019-08-18,0,0.22599999999999998,17.65,75.0,101.155,1,0
2019-08-18,1,0.238,16.8,78.0,101.13,1,0
2019-08-18,2,0.24,16.1,84.0,101.11,1,0
2019-08-18,3,0.21399999999999997,15.3,87.0,101.1,1,0
2019-08-18,4,0.21200000000000002,15.2,88.0,101.09,1,0
2019-08-18,5,0.254,15.0,89.0,101.09,1,0
2019-08-18,6,0.2839999999999999,14.7,90.0,101.05,1,0
2019-08-18,7,0.274,14.6,89.0,101.06,1,0
2019-08-18,8,0.274,15.4,86.0,101.1,1,0
2019-08-18,9,0.47800000000000004,17.5,76.0,101.07,1,0
2019-08-18,10,0.5860000000000001,18.2,73.0,101.11,1,0
2019-08-18,11,1.25,19.1,69.0,101.13,1,0
2019-08-18,12,0.484,20.4,62.0,101.13,1,0
2019-08-18,13,0.836,20.7,61.0,101.14,1,0
2019-08-18,14,0.666,21.2,58.0,101.11,1,0
2019-08-18,15,0.384,21.6,58.0,101.07,1,0
2019-08-18,16,0.426,21.6,56.0,101.04,1,0
2019-08-18,17,0.36,21.6,57.0,100.99,1,0
2019-08-18,18,0.377,21.1,57.0,100.96,1,0
2019-08-18,19,0.7140000000000001,20.1,61.0,100.95,1,0
2019-08-18,20,0.5660000000000001,19.0,64.0,100.96,1,0
2019-08-18,21,0.65,17.7,70.0,100.98,1,0
2019-08-18,22,0.706,17.6,70.0,101.0,1,0
2019-08-18,23,0.7859999999999999,16.9,73.0,101.03,1,0
2019-08-19,0,0.44800000000000006,16.4,74.0,101.055,0,0
2019-08-19,1,0.23600000000000004,15.9,75.0,101.08,0,0
2019-08-19,2,0.304,14.5,80.0,101.11,0,0
2019-08-19,3,0.26,14.6,80.0,101.16,0,0
2019-08-19,4,0.308,13.5,86.0,101.2,0,0
2019-08-19,5,0.334,13.5,88.0,101.24,0,0
2019-08-19,6,0.30799999999999994,14.8,84.0,101.31,0,0
2019-08-19,7,0.344,15.2,83.0,101.37,0,0
2019-08-19,8,0.454,16.1,80.0,101.41,0,0
2019-08-19,9,0.414,17.2,75.0,101.46,0,0
2019-08-19,10,0.264,18.4,70.0,101.52,0,0
2019-08-19,11,0.4,19.2,65.0,101.58,0,0
2019-08-19,12,0.242,21.1,55.0,101.57,0,0
2019-08-19,13,0.39,21.3,53.0,101.61,0,0
2019-08-19,14,0.386,21.4,57.0,101.61,0,0
2019-08-19,15,0.266,22.5,48.0,101.59,0,0
2019-08-19,16,0.346,23.1,45.0,101.57,0,0
2019-08-19,17,0.6420000000000001,22.8,45.0,101.56,0,0
2019-08-19,18,0.296,22.5,46.0,101.54,0,0
2019-08-19,19,0.472,20.0,60.0,101.5,0,0
2019-08-19,20,0.602,19.4,57.0,101.49,0,0
2019-08-19,21,0.696,18.1,62.0,101.49,0,0
2019-08-19,22,0.754,17.8,66.0,101.49,0,0
2019-08-19,23,0.712,16.1,72.0,101.49,0,0
2019-08-20,0,0.6359999999999999,16.55,73.0,101.47,0,0
2019-08-20,1,0.522,17.0,74.0,101.45,0,0
2019-08-20,2,0.52,15.1,82.0,101.41,0,0
2019-08-20,3,0.346,14.2,82.0,101.4,0,0
2019-08-20,4,0.256,13.6,83.0,101.38,0,0
2019-08-20,5,0.21600000000000003,14.1,83.0,101.34,0,0
2019-08-20,6,0.22799999999999998,13.3,87.0,101.35,0,0
2019-08-20,7,0.274,14.4,83.0,101.35,0,0
2019-08-20,8,0.278,16.2,80.0,101.37,0,0
2019-08-20,9,0.392,18.6,68.0,101.37,0,0
2019-08-20,10,0.6260000000000001,20.5,58.0,101.34,0,0
2019-08-20,11,0.512,20.4,69.0,101.32,0,0
2019-08-20,12,0.276,21.4,64.0,101.26,0,0
2019-08-20,13,0.246,23.4,61.0,101.28,0,0
2019-08-20,14,0.248,23.9,50.0,101.25,0,0
2019-08-20,15,0.402,24.5,48.0,101.21,0,0
2019-08-20,16,0.5640000000000001,24.6,46.0,101.14,0,0
2019-08-20,17,0.6399999999999999,23.2,51.0,101.13,0,0
2019-08-20,18,0.676,22.9,52.0,101.08,0,0
2019-08-20,19,1.1840000000000002,22.2,56.0,101.13,0,0
2019-08-20,20,0.778,21.1,60.0,101.14,0,0
2019-08-20,21,0.7100000000000001,19.8,59.0,101.16,0,0
2019-08-20,22,0.6279999999999999,19.3,64.0,101.2,0,0
2019-08-20,23,0.6,18.1,72.0,101.22,0,0
2019-08-21,0,1.08,17.85,73.5,101.28,0,0
2019-08-21,1,0.8039999999999999,17.6,75.0,101.34,0,0
2019-08-21,2,0.32,16.3,87.0,101.39,0,0
2019-08-21,3,0.246,16.1,89.0,101.42,0,0
2019-08-21,4,0.202,16.3,93.0,101.41,0,0
2019-08-21,5,0.252,16.3,94.0,101.41,0,0
2019-08-21,6,0.20400000000000001,16.3,93.0,101.39,0,0
2019-08-21,7,0.254,16.5,91.0,101.39,0,0
2019-08-21,8,0.38599999999999995,16.9,89.0,101.36,0,0
2019-08-21,9,0.43800000000000006,16.9,91.0,101.36,0,0
2019-08-21,10,0.382,16.7,93.0,101.43,0,0
2019-08-21,11,0.47800000000000004,16.1,95.0,101.43,0,0
2019-08-21,12,0.49799999999999994,16.6,94.0,101.43,0,0
2019-08-21,13,0.45,16.8,91.0,101.44,0,0
2019-08-21,14,0.364,17.1,90.0,101.41,0,0
2019-08-21,15,0.256,17.5,89.0,101.41,0,0
2019-08-21,16,0.33999999999999997,18.6,86.0,101.37,0,0
2019-08-21,17,0.624,19.0,82.0,101.38,0,0
2019-08-21,18,0.27999999999999997,19.3,79.0,101.38,0,0
2019-08-21,19,0.32999999999999996,18.9,80.0,101.38,0,0
2019-08-21,20,0.306,17.5,90.0,101.47,0,0
2019-08-21,21,0.47400000000000003,17.7,90.0,101.49,0,0
2019-08-21,22,0.6679999999999999,17.2,92.0,101.48,0,0
2019-08-21,23,0.512,17.5,85.0,101.47,0,0
2019-08-22,0,0.458,16.95,79.5,101.47,0,0
2019-08-22,1,0.48,16.4,74.0,101.47,0,0
2019-08-22,2,0.45200000000000007,16.2,75.0,101.47,0,0
2019-08-22,3,0.406,15.7,74.0,101.52,0,0
2019-08-22,4,0.354,15.3,79.0,101.55,0,0
2019-08-22,5,0.242,14.9,79.0,101.59,0,0
2019-08-22,6,0.27999999999999997,14.9,83.0,101.62,0,0
2019-08-22,7,0.316,15.3,82.0,101.68,0,0
2019-08-22,8,0.32,16.1,79.0,101.74,0,0
2019-08-22,9,0.304,17.0,74.0,101.8,0,0
